9890_2,Nine times out of ten they are wrong.,They are usually way off.,and
10798_1,The goal of sociology is to promote thinking/ discussions.,Social media does a great job of allowing everyone to do so.,and
42501_3,I choose what I don’t want to believe. ,I interpret the Bible according to what I believe is for the greater good. ,and
11418_1,Due to the way I learned the best way.,I believe everyone needs to go out to adventure.,Nan
27063_1,Maybe this is just because I am in the majority of this country.,I believe in God.,and
41201_2, we will always look at someone differently.,we are not them or I am not you.,and
9414_1,I thought this was a interesting topic to discuss.,There is controversy/ taboo associated with it.,and
8419_2,We see this all the time with people of every color in other sports.,An example is football.,and
28206_6,The pictures allowed us to be more aware of the tragedies Afghani people face., and even provide aid in any way we can.,and
33500_2,An entirely new perspective on the world has opened up.,Showed me that there are conversations I havent had. ,and
12630_1,People watch sports.,They look up to athletes.,and
32634_2,I have no recollection of 9/11.,At first I couldn't empathize with those who suffered through it.,because
37904_1, They do not see that.,They are all just people like you.,so
35456_1,I am not surprised.,This was the first question asked.,Nan
40596_1,People refuse to think critically. ,People refuse to think a step further. ,and
29140_3,Nothing gets accomplished.,I feel this helped drive the point across.,and
8868_2, It calls into question the Civil Rights Movement of the 1960s.,It calls into question the authority of today.,and
20245_1,I have previously considered becoming a part of the military.,I found a passion in my life.,Nan
38771_1,I feel that the President should have more responsibility in fixing tensions.,"tension may occur between his her country ,other.",and
28347_1,Be you. ,Stop worrying about the way others are living their lives. ,and
25504_1,"However, protestants and catholics both would likely call KKK members and the LRA non-christians. ",Both would condemn their acts.,and
36272_6, I  cannot imagine what he went through.,  I  cannot imagine how strong he had to be to be able to recover from it well,so
34730_3,I find it crazy that people try to live by what is said in to a T.,There are strong messages one can take from the bible.,and
34485_1,I wouldnt think that they were this generous.,I think we base are believes on stereotypes no one ever talks about how generous these people are all they talk about is war .,and
21788_2,Saying Americans believe soldiers are emotionless during service is untrue.,It is unfair.,and
16233_1,A hockey athlete can be good at basketball.,A basketball athlete can be good at hockey.,and
34236_3,They scare you away from anything different.,This is wrong.,so
12430_4,It can be turned around and used to as an excuse., ignore the poverty that people in the US currently face.,and
10102_3,It's worse that we do actually have them.,At the same time we do not talk about them.,because
34746_5,Teach us about the issues.,That plague Iraq.,and
33014_4,A large number of people are not as fortunate as someone specific.,as I am.,Nan
25641_1,"I think that if we are to have religion in school, we should learn about all of them.",We would be able to expand our view of the world.,so
35585_1,"Racism is emerging rapidly,",Empathy is a key solution to solving this issue.,and
16291_1,I was informed.,I learned that these people are really just like us.,and
